Graphe Arbre Minimal comprenant 561 noeuds et 52078 aretes
  Noeud 278 (id 278) (donnees: (268.0, 206.0))
  Noeud 414 (id 414) (donnees: (386.0, 632.0))
  Noeud 426 (id 426) (donnees: (495.0, 749.0))
  Noeud 415 (id 415) (donnees: (378.0, 656.0))
  Noeud 445 (id 445) (donnees: (293.0, 718.0))
  Noeud 227 (id 227) (donnees: (359.0, 398.0))
  Noeud 417 (id 417) (donnees: (529.0, 677.0))
  Noeud 229 (id 229) (donnees: (336.0, 350.0))
  Noeud 419 (id 419) (donnees: (529.0, 707.0))
  Noeud 420 (id 420) (donnees: (515.0, 732.0))
  Noeud 427 (id 427) (donnees: (482.0, 762.0))
  Noeud 232 (id 232) (donnees: (275.0, 374.0))
  Noeud 233 (id 233) (donnees: (277.0, 347.0))
  Noeud 423 (id 423) (donnees: (474.0, 690.0))
  Noeud 235 (id 235) (donnees: (318.0, 305.0))
  Noeud 236 (id 236) (donnees: (296.0, 350.0))
  Noeud 237 (id 237) (donnees: (313.0, 336.0))
  Noeud 113 (id 113) (donnees: (603.0, 436.0))
  Noeud 238 (id 238) (donnees: (340.0, 319.0))
  Noeud 428 (id 428) (donnees: (479.0, 742.0))
  Noeud 429 (id 429) (donnees: (461.0, 728.0))
  Noeud 353 (id 353) (donnees: (622.0, 845.0))
  Noeud 430 (id 430) (donnees: (454.0, 690.0))
  Noeud 431 (id 431) (donnees: (442.0, 718.0))
  Noeud 243 (id 243) (donnees: (361.0, 220.0))
  Noeud 240 (id 240) (donnees: (388.0, 244.0))
  Noeud 244 (id 244) (donnees: (363.0, 247.0))
  Noeud 245 (id 245) (donnees: (345.0, 257.0))
  Noeud 435 (id 435) (donnees: (409.0, 694.0))
  Noeud 436 (id 436) (donnees: (363.0, 683.0))
  Noeud 437 (id 437) (donnees: (346.0, 701.0))
  Noeud 249 (id 249) (donnees: (268.0, 316.0))
  Noeud 241 (id 241) (donnees: (381.0, 216.0))
  Noeud 439 (id 439) (donnees: (363.0, 756.0))
  Noeud 440 (id 440) (donnees: (346.0, 752.0))
  Noeud 441 (id 441) (donnees: (331.0, 732.0))
  Noeud 442 (id 442) (donnees: (313.0, 762.0))
  Noeud 26 (id 26) (donnees: (932.0, 518.0))
  Noeud 24 (id 24) (donnees: (930.0, 474.0))
  Noeud 242 (id 242) (donnees: (343.0, 213.0))
  Noeud 23 (id 23) (donnees: (927.0, 433.0))
  Noeud 446 (id 446) (donnees: (270.0, 718.0))
  Noeud 22 (id 22) (donnees: (900.0, 429.0))
  Noeud 11 (id 11) (donnees: (830.0, 556.0))
  Noeud 21 (id 21) (donnees: (880.0, 477.0))
  Noeud 450 (id 450) (donnees: (240.0, 752.0))
  Noeud 432 (id 432) (donnees: (446.0, 742.0))
  Noeud 20 (id 20) (donnees: (890.0, 584.0))
  Noeud 540 (id 540) (donnees: (141.0, 460.0))
  Noeud 263 (id 263) (donnees: (350.0, 182.0))
  Noeud 19 (id 19) (donnees: (825.0, 591.0))
  Noeud 265 (id 265) (donnees: (323.0, 275.0))
  Noeud 18 (id 18) (donnees: (860.0, 591.0))
  Noeud 12 (id 12) (donnees: (882.0, 556.0))
  Noeud 433 (id 433) (donnees: (464.0, 752.0))
  Noeud 17 (id 17) (donnees: (842.0, 615.0))
  Noeud 458 (id 458) (donnees: (320.0, 639.0))
  Noeud 270 (id 270) (donnees: (277.0, 254.0))
  Noeud 460 (id 460) (donnees: (291.0, 677.0))
  Noeud 15 (id 15) (donnees: (882.0, 604.0))
  Noeud 273 (id 273) (donnees: (308.0, 206.0))
  Noeud 434 (id 434) (donnees: (411.0, 735.0))
  Noeud 463 (id 463) (donnees: (257.0, 615.0))
  Noeud 464 (id 464) (donnees: (238.0, 618.0))
  Noeud 13 (id 13) (donnees: (927.0, 556.0))
  Noeud 466 (id 466) (donnees: (233.0, 718.0))
  Noeud 246 (id 246) (donnees: (363.0, 278.0))
  Noeud 272 (id 272) (donnees: (298.0, 250.0))
  Noeud 247 (id 247) (donnees: (303.0, 292.0))
  Noeud 248 (id 248) (donnees: (282.0, 299.0))
  Noeud 438 (id 438) (donnees: (351.0, 728.0))
  Noeud 250 (id 250) (donnees: (252.0, 340.0))
  Noeud 251 (id 251) (donnees: (238.0, 299.0))
  Noeud 239 (id 239) (donnees: (363.0, 316.0))
  Noeud 449 (id 449) (donnees: (230.0, 793.0))
  Noeud 252 (id 252) (donnees: (492.0, 226.0))
  Noeud 443 (id 443) (donnees: (308.0, 735.0))
  Noeud 10 (id 10) (donnees: (776.0, 573.0))
  Noeud 253 (id 253) (donnees: (471.0, 223.0))
  Noeud 254 (id 254) (donnees: (439.0, 230.0))
  Noeud 255 (id 255) (donnees: (411.0, 244.0))
  Noeud 256 (id 256) (donnees: (413.0, 216.0))
  Noeud 274 (id 274) (donnees: (328.0, 220.0))
  Arete 123964 (poids : 3) (37 <---> 39)
  Arete 39951 (poids : 6) (364 <---> 365)
  Arete 87844 (poids : 3) (193 <---> 195)
  Arete 78000 (poids : 6) (260 <---> 259)
  Arete 29431 (poids : 3) (324 <---> 329)
  Arete 93061 (poids : 3) (527 <---> 528)
  Arete 127817 (poids : 6) (517 <---> 518)
  Arete 151152 (poids : 9) (370 <---> 371)
  Arete 145056 (poids : 3) (506 <---> 508)
  Arete 65105 (poids : 4) (313 <---> 318)
  Arete 14144 (poids : 2) (98 <---> 102)
  Arete 105149 (poids : 2) (480 <---> 481)
  Arete 65599 (poids : 5) (212 <---> 207)
  Arete 32725 (poids : 4) (525 <---> 546)
  Arete 35503 (poids : 2) (552 <---> 553)
  Arete 86804 (poids : 6) (254 <---> 255)
  Arete 74280 (poids : 6) (261 <---> 262)
  Arete 146229 (poids : 3) (432 <---> 434)
  Arete 26840 (poids : 2) (35 <---> 36)
  Arete 149701 (poids : 4) (179 <---> 180)
  Arete 74282 (poids : 5) (354 <---> 357)
  Arete 10047 (poids : 5) (386 <---> 387)
  Arete 1439 (poids : 2) (128 <---> 129)
  Arete 14334 (poids : 4) (93 <---> 71)
  Arete 8844 (poids : 4) (397 <---> 398)
  Arete 115102 (poids : 7) (366 <---> 367)
  Arete 138290 (poids : 3) (30 <---> 23)
  Arete 95790 (poids : 3) (18 <---> 19)
  Arete 81687 (poids : 4) (335 <---> 336)
  Arete 25721 (poids : 6) (475 <---> 477)
  Arete 150069 (poids : 4) (96 <---> 205)
  Arete 18774 (poids : 5) (460 <---> 459)
  Arete 14341 (poids : 4) (426 <---> 428)
  Arete 93463 (poids : 5) (82 <---> 87)
  Arete 4151 (poids : 4) (25 <---> 24)
  Arete 38253 (poids : 4) (349 <---> 348)
  Arete 105194 (poids : 4) (29 <---> 34)
  Arete 14729 (poids : 5) (446 <---> 451)
  Arete 6046 (poids : 4) (118 <---> 122)
  Arete 118393 (poids : 4) (359 <---> 360)
  Arete 68795 (poids : 3) (173 <---> 47)
  Arete 132309 (poids : 5) (188 <---> 187)
  Arete 103701 (poids : 5) (416 <---> 436)
  Arete 81322 (poids : 4) (189 <---> 191)
  Arete 150261 (poids : 4) (74 <---> 76)
  Arete 17784 (poids : 5) (292 <---> 293)
  Arete 4052 (poids : 2) (31 <---> 44)
  Arete 33132 (poids : 5) (274 <---> 266)
  Arete 880 (poids : 4) (195 <---> 209)
  Arete 78038 (poids : 4) (336 <---> 419)
  Arete 110425 (poids : 5) (557 <---> 558)
  Arete 154156 (poids : 6) (235 <---> 237)
  Arete 26498 (poids : 2) (407 <---> 411)
  Arete 129066 (poids : 3) (290 <---> 291)
  Arete 25046 (poids : 5) (268 <---> 251)
  Arete 97148 (poids : 8) (298 <---> 300)
  Arete 80724 (poids : 5) (136 <---> 142)
  Arete 111385 (poids : 2) (54 <---> 49)
  Arete 50794 (poids : 4) (160 <---> 163)
  Arete 126327 (poids : 8) (392 <---> 449)
  Arete 94247 (poids : 2) (491 <---> 494)
  Arete 124854 (poids : 4) (43 <---> 45)
  Arete 103793 (poids : 10) (278 <---> 277)
  Arete 54083 (poids : 5) (509 <---> 520)
  Arete 15762 (poids : 4) (472 <---> 473)
  Arete 135399 (poids : 5) (529 <---> 531)
  Arete 68824 (poids : 6) (236 <---> 249)
  Arete 53405 (poids : 3) (65 <---> 66)
  Arete 143969 (poids : 4) (402 <---> 418)
  Arete 124658 (poids : 4) (103 <---> 88)
  Arete 137174 (poids : 5) (6 <---> 19)
  Arete 44304 (poids : 3) (129 <---> 130)
  Arete 71297 (poids : 3) (76 <---> 78)
  Arete 146343 (poids : 4) (107 <---> 110)
  Arete 149 (poids : 4) (488 <---> 489)
  Arete 26116 (poids : 7) (229 <---> 244)
  Arete 109944 (poids : 3) (56 <---> 71)
  Arete 3905 (poids : 4) (448 <---> 387)
  Arete 156808 (poids : 9) (393 <---> 394)
  Arete 40064 (poids : 1) (497 <---> 498)
  Arete 59159 (poids : 2) (335 <---> 350)
  Arete 16354 (poids : 3) (175 <---> 113)
  Arete 87495 (poids : 8) (280 <---> 269)
  Arete 26782 (poids : 6) (315 <---> 317)
  Arete 70805 (poids : 4) (537 <---> 530)
  Arete 88658 (poids : 2) (184 <---> 185)
  Arete 7317 (poids : 4) (5 <---> 19)
  Arete 66940 (poids : 3) (12 <---> 28)
  Arete 59337 (poids : 4) (76 <---> 77)
  Arete 27166 (poids : 3) (165 <---> 168)
  Arete 45739 (poids : 7) (537 <---> 526)
  Arete 148186 (poids : 5) (550 <---> 551)
  Arete 37480 (poids : 2) (228 <---> 229)
  Arete 7703 (poids : 5) (115 <---> 118)
  Arete 67264 (poids : 6) (412 <---> 416)
  Arete 128721 (poids : 6) (310 <---> 311)
  Arete 114384 (poids : 4) (319 <---> 322)
  Arete 133688 (poids : 4) (458 <---> 516)
  Arete 141559 (poids : 6) (242 <---> 263)
  Arete 97442 (poids : 3) (406 <---> 411)
  Arete 49302 (poids : 3) (201 <---> 202)
  Arete 155582 (poids : 7) (302 <---> 320)
  Arete 135253 (poids : 3) (85 <---> 86)
  Arete 47421 (poids : 4) (440 <---> 441)
  Arete 92669 (poids : 6) (463 <---> 462)
  Arete 20167 (poids : 5) (61 <---> 62)
  Arete 40403 (poids : 2) (42 <---> 46)
  Arete 26457 (poids : 6) (253 <---> 254)
  Arete 89354 (poids : 2) (89 <---> 77)
  Arete 81256 (poids : 3) (120 <---> 124)
  Arete 67103 (poids : 2) (407 <---> 408)
  Arete 115587 (poids : 6) (508 <---> 510)
  Arete 10626 (poids : 7) (468 <---> 478)
  Arete 109214 (poids : 2) (66 <---> 75)
  Arete 25355 (poids : 5) (381 <---> 434)
  Arete 130192 (poids : 1) (498 <---> 514)
  Arete 47760 (poids : 8) (395 <---> 396)
  Arete 10481 (poids : 3) (112 <---> 116)
  Arete 134618 (poids : 5) (531 <---> 532)
  Arete 104094 (poids : 6) (444 <---> 437)
  Arete 53689 (poids : 2) (153 <---> 105)
  Arete 57911 (poids : 8) (239 <---> 246)
  Arete 39567 (poids : 4) (131 <---> 132)
  Arete 154473 (poids : 5) (326 <---> 327)
  Arete 65837 (poids : 3) (54 <---> 70)
  Arete 64903 (poids : 4) (61 <---> 64)
  Arete 145312 (poids : 5) (495 <---> 497)
  Arete 112958 (poids : 2) (324 <---> 330)
  Arete 76584 (poids : 3) (493 <---> 414)
  Arete 140317 (poids : 4) (417 <---> 334)
  Arete 108690 (poids : 3) (186 <---> 189)
  Arete 35038 (poids : 3) (244 <---> 245)
  Arete 128875 (poids : 5) (145 <---> 146)
  Arete 9193 (poids : 3) (484 <---> 485)
  Arete 84869 (poids : 5) (202 <---> 219)
  Arete 147277 (poids : 4) (417 <---> 418)
  Arete 16905 (poids : 5) (165 <---> 166)
  Arete 88996 (poids : 8) (559 <---> 560)
  Arete 137546 (poids : 6) (539 <---> 536)
  Arete 130593 (poids : 5) (503 <---> 504)
  Arete 13188 (poids : 5) (380 <---> 383)
  Arete 36386 (poids : 7) (284 <---> 285)
  Arete 31258 (poids : 4) (429 <---> 432)
  Arete 151125 (poids : 5) (228 <---> 227)
  Arete 147874 (poids : 2) (245 <---> 265)
  Arete 128258 (poids : 8) (556 <---> 557)
  Arete 38076 (poids : 6) (304 <---> 321)
  Arete 132308 (poids : 3) (172 <---> 106)
  Arete 38665 (poids : 3) (46 <---> 49)
  Arete 134520 (poids : 4) (499 <---> 414)
  Arete 23049 (poids : 3) (36 <---> 40)
  Arete 76660 (poids : 6) (289 <---> 294)
  Arete 96286 (poids : 5) (474 <---> 555)
  Arete 6672 (poids : 3) (492 <---> 409)
  Arete 35994 (poids : 5) (380 <---> 382)
  Arete 80094 (poids : 6) (529 <---> 528)
  Arete 115901 (poids : 4) (143 <---> 145)
  Arete 56191 (poids : 6) (156 <---> 161)
  Arete 124910 (poids : 3) (384 <---> 442)
  Arete 67194 (poids : 4) (62 <---> 23)
  Arete 153785 (poids : 4) (427 <---> 428)
  Arete 66882 (poids : 4) (419 <---> 421)
  Arete 8702 (poids : 3) (18 <---> 15)
  Arete 14271 (poids : 4) (20 <---> 14)
  Arete 124614 (poids : 6) (299 <---> 300)
  Arete 112008 (poids : 2) (58 <---> 59)
  Arete 131630 (poids : 3) (52 <---> 69)
  Arete 60693 (poids : 4) (142 <---> 148)
  Arete 98896 (poids : 3) (117 <---> 178)
  Arete 69799 (poids : 8) (101 <---> 103)
  Arete 6191 (poids : 4) (154 <---> 156)
  Arete 102184 (poids : 2) (507 <---> 231)
  Arete 97694 (poids : 5) (255 <---> 256)
  Arete 72021 (poids : 5) (473 <---> 548)
  Arete 99282 (poids : 2) (323 <---> 330)
  Arete 38886 (poids : 6) (311 <---> 312)
  Arete 18922 (poids : 3) (99 <---> 79)
  Arete 49954 (poids : 6) (268 <---> 269)
  Arete 5441 (poids : 3) (126 <---> 127)
  Arete 148521 (poids : 6) (521 <---> 524)
  Arete 65850 (poids : 3) (406 <---> 423)
  Arete 119424 (poids : 3) (163 <---> 161)
  Arete 114714 (poids : 6) (522 <---> 529)
  Arete 123182 (poids : 3) (548 <---> 549)
  Arete 1974 (poids : 6) (154 <---> 152)
  Arete 104408 (poids : 4) (267 <---> 270)
  Arete 59509 (poids : 3) (146 <---> 147)
  Arete 112132 (poids : 5) (544 <---> 546)
  Arete 28276 (poids : 3) (60 <---> 65)
  Arete 66531 (poids : 2) (170 <---> 141)
  Arete 82342 (poids : 2) (95 <---> 97)
  Arete 58820 (poids : 5) (467 <---> 469)
  Arete 148534 (poids : 6) (84 <---> 83)
  Arete 88611 (poids : 5) (141 <---> 145)
  Arete 89940 (poids : 4) (403 <---> 422)
  Arete 143800 (poids : 6) (274 <---> 275)
  Arete 19432 (poids : 5) (312 <---> 320)
  Arete 91526 (poids : 6) (369 <---> 389)
  Arete 46200 (poids : 3) (289 <---> 290)
  Arete 134571 (poids : 4) (101 <---> 102)
  Arete 116950 (poids : 3) (345 <---> 348)
  Arete 67997 (poids : 3) (157 <---> 158)
  Arete 114357 (poids : 7) (452 <---> 468)
  Arete 22690 (poids : 3) (79 <---> 80)
  Arete 88621 (poids : 5) (312 <---> 313)
  Arete 62764 (poids : 3) (406 <---> 430)
  Arete 149305 (poids : 5) (162 <---> 161)
  Arete 9771 (poids : 8) (390 <---> 391)
  Arete 77267 (poids : 4) (218 <---> 219)
  Arete 88500 (poids : 6) (372 <---> 374)
  Arete 97734 (poids : 8) (258 <---> 252)
  Arete 81541 (poids : 5) (169 <---> 170)
  Arete 153995 (poids : 4) (463 <---> 464)
  Arete 106906 (poids : 5) (535 <---> 534)
  Arete 155556 (poids : 3) (431 <---> 434)
  Arete 18249 (poids : 7) (223 <---> 255)
  Arete 60511 (poids : 4) (379 <---> 427)
  Arete 18250 (poids : 3) (204 <---> 205)
  Arete 342 (poids : 4) (422 <---> 423)
  Arete 150328 (poids : 9) (305 <---> 306)
  Arete 52077 (poids : 11) (283 <---> 284)
  Arete 4384 (poids : 3) (13 <---> 26)
  Arete 17495 (poids : 3) (474 <---> 550)
  Arete 133392 (poids : 5) (296 <---> 311)
  Arete 44750 (poids : 4) (374 <---> 375)
  Arete 25173 (poids : 4) (546 <---> 547)
  Arete 52462 (poids : 6) (275 <---> 277)
  Arete 98444 (poids : 5) (503 <---> 510)
  Arete 57271 (poids : 5) (356 <---> 357)
  Arete 155459 (poids : 7) (295 <---> 296)
  Arete 44377 (poids : 3) (182 <---> 183)
  Arete 122344 (poids : 2) (514 <---> 515)
  Arete 57497 (poids : 3) (196 <---> 209)
  Arete 114636 (poids : 5) (360 <---> 362)
  Arete 134445 (poids : 5) (399 <---> 400)
  Arete 32610 (poids : 2) (171 <---> 41)
  Arete 128485 (poids : 3) (417 <---> 397)
  Arete 48808 (poids : 3) (339 <---> 340)
  Arete 155652 (poids : 5) (439 <---> 440)
  Arete 87057 (poids : 3) (31 <---> 40)
  Arete 101048 (poids : 4) (164 <---> 138)
  Arete 29610 (poids : 6) (456 <---> 457)
  Arete 15267 (poids : 2) (159 <---> 160)
  Arete 631 (poids : 5) (374 <---> 376)
  Arete 66206 (poids : 3) (409 <---> 410)
  Arete 29268 (poids : 6) (470 <---> 464)
  Arete 109512 (poids : 4) (281 <---> 286)
  Arete 13465 (poids : 3) (177 <---> 179)
  Arete 83026 (poids : 3) (159 <---> 480)
  Arete 113957 (poids : 8) (309 <---> 310)
  Arete 49200 (poids : 2) (234 <---> 236)
  Arete 94803 (poids : 3) (463 <---> 543)
  Arete 33087 (poids : 5) (258 <---> 253)
  Arete 103274 (poids : 4) (489 <---> 500)
  Arete 48784 (poids : 3) (400 <---> 404)
  Arete 61069 (poids : 6) (356 <---> 361)
  Arete 20118 (poids : 3) (293 <---> 294)
  Arete 74945 (poids : 2) (521 <---> 520)
  Arete 51896 (poids : 4) (121 <---> 178)
  Arete 53566 (poids : 3) (48 <---> 54)
  Arete 46453 (poids : 3) (30 <---> 22)
  Arete 85919 (poids : 5) (262 <---> 263)
  Arete 94052 (poids : 5) (151 <---> 221)
  Arete 16457 (poids : 3) (137 <---> 150)
  Arete 107332 (poids : 3) (54 <---> 53)
  Arete 154038 (poids : 5) (273 <---> 275)
  Arete 125411 (poids : 3) (185 <---> 187)
  Arete 20507 (poids : 5) (469 <---> 470)
  Arete 25625 (poids : 2) (57 <---> 67)
  Arete 20430 (poids : 3) (470 <---> 471)
  Arete 5398 (poids : 3) (2 <---> 37)
  Arete 81557 (poids : 6) (521 <---> 523)
  Arete 5023 (poids : 4) (5 <---> 10)
  Arete 82401 (poids : 2) (194 <---> 195)
  Arete 121567 (poids : 5) (448 <---> 391)
  Arete 31071 (poids : 3) (171 <---> 173)
  Arete 101757 (poids : 2) (343 <---> 344)
  Arete 152853 (poids : 4) (75 <---> 77)
  Arete 64910 (poids : 4) (455 <---> 456)
  Arete 15098 (poids : 4) (402 <---> 403)
  Arete 20395 (poids : 6) (146 <---> 149)
  Arete 41 (poids : 4) (438 <---> 441)
  Arete 56818 (poids : 3) (490 <---> 491)
  Arete 107225 (poids : 3) (485 <---> 408)
  Arete 84737 (poids : 4) (401 <---> 404)
  Arete 84772 (poids : 4) (235 <---> 247)
  Arete 11231 (poids : 7) (541 <---> 544)
  Arete 78450 (poids : 5) (338 <---> 355)
  Arete 125235 (poids : 4) (186 <---> 190)
  Arete 53154 (poids : 2) (496 <---> 497)
  Arete 29491 (poids : 3) (1 <---> 38)
  Arete 130072 (poids : 7) (321 <---> 322)
  Arete 140730 (poids : 4) (332 <---> 348)
  Arete 36973 (poids : 2) (133 <---> 144)
  Arete 53160 (poids : 4) (493 <---> 409)
  Arete 153563 (poids : 4) (371 <---> 373)
  Arete 143667 (poids : 5) (508 <---> 521)
  Arete 96555 (poids : 2) (180 <---> 56)
  Arete 92507 (poids : 4) (420 <---> 421)
  Arete 113378 (poids : 2) (208 <---> 207)
  Arete 100285 (poids : 3) (499 <---> 516)
  Arete 39891 (poids : 2) (328 <---> 329)
  Arete 76315 (poids : 9) (301 <---> 305)
  Arete 113885 (poids : 7) (554 <---> 556)
  Arete 129298 (poids : 2) (243 <---> 244)
  Arete 3342 (poids : 4) (134 <---> 135)
  Arete 39808 (poids : 4) (147 <---> 227)
  Arete 39202 (poids : 5) (97 <---> 98)
  Arete 124538 (poids : 3) (55 <---> 71)
  Arete 144793 (poids : 3) (57 <---> 68)
  Arete 40659 (poids : 3) (110 <---> 114)
  Arete 96569 (poids : 4) (423 <---> 424)
  Arete 111305 (poids : 4) (372 <---> 373)
  Arete 33350 (poids : 5) (242 <---> 243)
  Arete 137778 (poids : 6) (524 <---> 525)
  Arete 144039 (poids : 4) (377 <---> 378)
  Arete 146426 (poids : 4) (80 <---> 81)
  Arete 133735 (poids : 3) (130 <---> 131)
  Arete 138903 (poids : 4) (168 <---> 170)
  Arete 54636 (poids : 2) (90 <---> 91)
  Arete 3008 (poids : 5) (381 <---> 439)
  Arete 47310 (poids : 5) (279 <---> 291)
  Arete 20055 (poids : 3) (52 <---> 53)
  Arete 8679 (poids : 4) (39 <---> 40)
  Arete 135260 (poids : 4) (210 <---> 211)
  Arete 67923 (poids : 2) (1 <---> 2)
  Arete 35909 (poids : 3) (164 <---> 120)
  Arete 2806 (poids : 3) (436 <---> 437)
  Arete 58652 (poids : 5) (341 <---> 426)
  Arete 155709 (poids : 4) (189 <---> 187)
  Arete 127868 (poids : 5) (384 <---> 440)
  Arete 102459 (poids : 2) (367 <---> 368)
  Arete 20897 (poids : 5) (413 <---> 414)
  Arete 97721 (poids : 5) (315 <---> 318)
  Arete 150365 (poids : 3) (175 <---> 174)
  Arete 71603 (poids : 5) (504 <---> 505)
  Arete 42896 (poids : 4) (495 <---> 511)
  Arete 84820 (poids : 2) (106 <---> 109)
  Arete 137799 (poids : 2) (501 <---> 502)
  Arete 47327 (poids : 3) (511 <---> 512)
  Arete 220 (poids : 1) (127 <---> 185)
  Arete 58708 (poids : 5) (142 <---> 146)
  Arete 111889 (poids : 6) (219 <---> 224)
  Arete 103486 (poids : 9) (323 <---> 0)
  Arete 63389 (poids : 6) (362 <---> 379)
  Arete 1613 (poids : 4) (313 <---> 314)
  Arete 145781 (poids : 6) (543 <---> 542)
  Arete 156836 (poids : 6) (303 <---> 304)
  Arete 78367 (poids : 6) (302 <---> 303)
  Arete 61179 (poids : 5) (340 <---> 361)
  Arete 8578 (poids : 3) (182 <---> 180)
  Arete 139174 (poids : 7) (551 <---> 552)
  Arete 137632 (poids : 4) (20 <---> 12)
  Arete 120060 (poids : 6) (287 <---> 271)
  Arete 136462 (poids : 4) (398 <---> 401)
  Arete 49425 (poids : 5) (164 <---> 139)
  Arete 46141 (poids : 2) (334 <---> 419)
  Arete 65969 (poids : 6) (191 <---> 214)
  Arete 85473 (poids : 2) (92 <---> 93)
  Arete 82308 (poids : 4) (480 <---> 482)
  Arete 49809 (poids : 1) (329 <---> 331)
  Arete 148355 (poids : 4) (84 <---> 85)
  Arete 86616 (poids : 2) (33 <---> 21)
  Arete 71881 (poids : 2) (46 <---> 47)
  Arete 90287 (poids : 6) (365 <---> 368)
  Arete 75555 (poids : 4) (73 <---> 64)
  Arete 142172 (poids : 4) (16 <---> 15)
  Arete 91749 (poids : 5) (311 <---> 276)
  Arete 14562 (poids : 6) (448 <---> 449)
  Arete 126321 (poids : 3) (106 <---> 107)
  Arete 30272 (poids : 5) (301 <---> 303)
  Arete 72912 (poids : 7) (445 <---> 443)
  Arete 34322 (poids : 6) (296 <---> 297)
  Arete 17632 (poids : 6) (136 <---> 150)
  Arete 66387 (poids : 4) (493 <---> 494)
  Arete 14469 (poids : 4) (124 <---> 132)
  Arete 18996 (poids : 7) (450 <---> 449)
  Arete 83274 (poids : 3) (115 <---> 119)
  Arete 45930 (poids : 3) (49 <---> 50)
  Arete 18148 (poids : 3) (496 <---> 494)
  Arete 14894 (poids : 3) (121 <---> 122)
  Arete 69682 (poids : 10) (306 <---> 307)
  Arete 148393 (poids : 3) (13 <---> 14)
  Arete 140612 (poids : 2) (428 <---> 429)
  Arete 140304 (poids : 3) (235 <---> 238)
  Arete 28330 (poids : 4) (24 <---> 23)
  Arete 98783 (poids : 2) (485 <---> 486)
  Arete 26554 (poids : 4) (133 <---> 139)
  Arete 29590 (poids : 5) (513 <---> 512)
  Arete 37310 (poids : 5) (327 <---> 399)
  Arete 9749 (poids : 4) (22 <---> 21)
  Arete 124762 (poids : 2) (201 <---> 203)
  Arete 88098 (poids : 4) (331 <---> 333)
  Arete 143913 (poids : 4) (427 <---> 433)
  Arete 109505 (poids : 6) (221 <---> 222)
  Arete 52338 (poids : 3) (107 <---> 108)
  Arete 102836 (poids : 3) (122 <---> 126)
  Arete 86266 (poids : 2) (45 <---> 50)
  Arete 50612 (poids : 6) (223 <---> 224)
  Arete 8997 (poids : 3) (35 <---> 4)
  Arete 2354 (poids : 4) (89 <---> 90)
  Arete 9621 (poids : 4) (208 <---> 209)
  Arete 85509 (poids : 4) (539 <---> 538)
  Arete 67106 (poids : 4) (515 <---> 518)
  Arete 156885 (poids : 5) (385 <---> 388)
  Arete 12736 (poids : 5) (197 <---> 219)
  Arete 131473 (poids : 7) (447 <---> 451)
  Arete 73374 (poids : 3) (293 <---> 298)
  Arete 65659 (poids : 3) (330 <---> 343)
  Arete 136593 (poids : 2) (181 <---> 180)
  Arete 86278 (poids : 5) (540 <---> 553)
  Arete 36640 (poids : 6) (467 <---> 466)
  Arete 130023 (poids : 5) (158 <---> 480)
  Arete 29234 (poids : 3) (347 <---> 348)
  Arete 33706 (poids : 7) (366 <---> 385)
  Arete 20768 (poids : 3) (44 <---> 51)
  Arete 77680 (poids : 5) (527 <---> 537)
  Arete 133232 (poids : 6) (461 <---> 462)
  Arete 92047 (poids : 5) (34 <---> 40)
  Arete 144085 (poids : 4) (11 <---> 12)
  Arete 54014 (poids : 3) (199 <---> 203)
  Arete 49737 (poids : 5) (269 <---> 270)
  Arete 156833 (poids : 3) (325 <---> 326)
  Arete 520 (poids : 5) (73 <---> 83)
  Arete 104159 (poids : 3) (111 <---> 112)
  Arete 126623 (poids : 5) (532 <---> 251)
  Arete 45693 (poids : 7) (306 <---> 308)
  Arete 47548 (poids : 2) (172 <---> 173)
  Arete 19961 (poids : 3) (232 <---> 233)
  Arete 118545 (poids : 7) (478 <---> 457)
  Arete 4692 (poids : 1) (482 <---> 483)
  Arete 33446 (poids : 4) (208 <---> 205)
  Arete 147478 (poids : 3) (139 <---> 140)
  Arete 137131 (poids : 4) (388 <---> 389)
  Arete 74409 (poids : 4) (489 <---> 490)
  Arete 138573 (poids : 3) (59 <---> 60)
  Arete 25510 (poids : 3) (191 <---> 192)
  Arete 77319 (poids : 5) (544 <---> 545)
  Arete 135637 (poids : 4) (141 <---> 144)
  Arete 149833 (poids : 3) (13 <---> 27)
  Arete 116122 (poids : 6) (82 <---> 86)
  Arete 154200 (poids : 4) (63 <---> 64)
  Arete 57844 (poids : 3) (59 <---> 67)
  Arete 116346 (poids : 3) (522 <---> 231)
  Arete 37085 (poids : 7) (229 <---> 239)
  Arete 59683 (poids : 8) (454 <---> 456)
  Arete 37996 (poids : 4) (363 <---> 364)
  Arete 72263 (poids : 5) (444 <---> 445)
  Arete 10763 (poids : 3) (94 <---> 96)
  Arete 93526 (poids : 2) (32 <---> 33)
  Arete 124272 (poids : 2) (339 <---> 341)
  Arete 64491 (poids : 4) (483 <---> 487)
  Arete 150916 (poids : 3) (500 <---> 501)
  Arete 136569 (poids : 2) (55 <---> 70)
  Arete 108258 (poids : 5) (513 <---> 519)
  Arete 105512 (poids : 2) (249 <---> 250)
  Arete 85427 (poids : 6) (265 <---> 266)
  Arete 18071 (poids : 6) (462 <---> 465)
  Arete 139166 (poids : 5) (291 <---> 277)
  Arete 59694 (poids : 8) (372 <---> 393)
  Arete 8545 (poids : 6) (558 <---> 559)
  Arete 83977 (poids : 1) (382 <---> 439)
