Graphe Graphe comprenant 29 noeuds et 406 aretes
  Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0))
  Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0))
  Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0))
  Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0))
  Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0))
  Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0))
  Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0))
  Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0))
  Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0))
  Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0))
  Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0))
  Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0))
  Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0))
  Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0))
  Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0))
  Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0))
  Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0))
  Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0))
  Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0))
  Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0))
  Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0))
  Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0))
  Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0))
  Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0))
  Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0))
  Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0))
  Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0))
  Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0))
  Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0))
  Arete 247 (poids : 129) (noeuds : Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 198 (poids : 165) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)))
  Arete 199 (poids : 225) (noeuds : Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 200 (poids : 112) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 201 (poids : 269) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 202 (poids : 270) (noeuds : Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 203 (poids : 218) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 285 (poids : 133) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)))
  Arete 204 (poids : 90) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 205 (poids : 234) (noeuds : Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 206 (poids : 180) (noeuds : Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)), Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)))
  Arete 207 (poids : 239) (noeuds : Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)), Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0)))
  Arete 208 (poids : 242) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)))
  Arete 209 (poids : 144) (noeuds : Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)), Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0)))
  Arete 349 (poids : 173) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 210 (poids : 293) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 211 (poids : 49) (noeuds : Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 212 (poids : 119) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 213 (poids : 150) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)))
  Arete 214 (poids : 79) (noeuds : Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)), Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)))
  Arete 215 (poids : 182) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)))
  Arete 350 (poids : 88) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)))
  Arete 216 (poids : 104) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)))
  Arete 217 (poids : 169) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)))
  Arete 218 (poids : 338) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 219 (poids : 130) (noeuds : Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)), Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0)))
  Arete 220 (poids : 151) (noeuds : Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 221 (poids : 217) (noeuds : Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 288 (poids : 238) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)))
  Arete 222 (poids : 126) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 223 (poids : 136) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 224 (poids : 98) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)))
  Arete 225 (poids : 192) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 100 (poids : 268) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)))
  Arete 101 (poids : 166) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 102 (poids : 160) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 103 (poids : 220) (noeuds : Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)), Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)))
  Arete 104 (poids : 139) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)))
  Arete 105 (poids : 98) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 106 (poids : 200) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 107 (poids : 243) (noeuds : Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 108 (poids : 86) (noeuds : Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0)), Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)))
  Arete 109 (poids : 190) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
  Arete 110 (poids : 36) (noeuds : Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
  Arete 111 (poids : 238) (noeuds : Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 112 (poids : 143) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)))
  Arete 113 (poids : 152) (noeuds : Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)), Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)))
  Arete 114 (poids : 95) (noeuds : Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)), Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)))
  Arete 115 (poids : 127) (noeuds : Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 116 (poids : 279) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)))
  Arete 117 (poids : 245) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)))
  Arete 118 (poids : 261) (noeuds : Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 119 (poids : 210) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 120 (poids : 267) (noeuds : Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 121 (poids : 122) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 122 (poids : 195) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)))
  Arete 123 (poids : 111) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)))
  Arete 124 (poids : 176) (noeuds : Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 125 (poids : 168) (noeuds : Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)), Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)))
  Arete 126 (poids : 160) (noeuds : Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 127 (poids : 105) (noeuds : Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 128 (poids : 136) (noeuds : Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 129 (poids : 128) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)))
  Arete 130 (poids : 227) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)))
  Arete 131 (poids : 259) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)))
  Arete 132 (poids : 148) (noeuds : Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 133 (poids : 130) (noeuds : Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)), Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)))
  Arete 134 (poids : 204) (noeuds : Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 0 (poids : 269) (noeuds : Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 135 (poids : 100) (noeuds : Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 136 (poids : 275) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0)))
  Arete 137 (poids : 162) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)))
  Arete 138 (poids : 121) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)))
  Arete 139 (poids : 209) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
  Arete 140 (poids : 204) (noeuds : Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 1 (poids : 134) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 141 (poids : 91) (noeuds : Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
  Arete 142 (poids : 195) (noeuds : Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)), Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)))
  Arete 143 (poids : 145) (noeuds : Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 144 (poids : 88) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)))
  Arete 145 (poids : 128) (noeuds : Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0)), Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)))
  Arete 146 (poids : 142) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 380 (poids : 48) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 147 (poids : 258) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 148 (poids : 93) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)))
  Arete 149 (poids : 25) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 150 (poids : 96) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)))
  Arete 151 (poids : 114) (noeuds : Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 152 (poids : 167) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)))
  Arete 381 (poids : 257) (noeuds : Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)), Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)))
  Arete 153 (poids : 266) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)))
  Arete 154 (poids : 272) (noeuds : Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 155 (poids : 119) (noeuds : Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)), Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0)))
  Arete 156 (poids : 196) (noeuds : Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)), Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)))
  Arete 157 (poids : 151) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)))
  Arete 158 (poids : 178) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)))
  Arete 382 (poids : 172) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)))
  Arete 159 (poids : 64) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 160 (poids : 107) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 161 (poids : 114) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)))
  Arete 162 (poids : 57) (noeuds : Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0)), Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)))
  Arete 5 (poids : 127) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 384 (poids : 36) (noeuds : Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 385 (poids : 240) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 8 (poids : 64) (noeuds : Noeud Noeud 15 (id 15) (donnees: (1280.0, 1200.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 9 (poids : 230) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)))
  Arete 388 (poids : 135) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 11 (poids : 140) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)))
  Arete 12 (poids : 51) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0)))
  Arete 13 (poids : 51) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)))
  Arete 14 (poids : 95) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 393 (poids : 169) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0)))
  Arete 37 (poids : 82) (noeuds : Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0)), Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)))
  Arete 38 (poids : 281) (noeuds : Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 39 (poids : 97) (noeuds : Noeud Noeud 0 (id 0) (donnees: (1150.0, 1760.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 16 (poids : 41) (noeuds : Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 40 (poids : 219) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 41 (poids : 350) (noeuds : Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 42 (poids : 176) (noeuds : Noeud Noeud 12 (id 12) (donnees: (970.0, 1340.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
  Arete 43 (poids : 146) (noeuds : Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)), Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)))
  Arete 289 (poids : 296) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)))
  Arete 44 (poids : 165) (noeuds : Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 45 (poids : 315) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0)))
  Arete 17 (poids : 112) (noeuds : Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)), Noeud Noeud 26 (id 26) (donnees: (1460.0, 1420.0)))
  Arete 46 (poids : 42) (noeuds : Noeud Noeud 4 (id 4) (donnees: (750.0, 2030.0)), Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)))
  Arete 47 (poids : 386) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 48 (poids : 278) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)))
  Arete 49 (poids : 231) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 290 (poids : 296) (noeuds : Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)), Noeud Noeud 25 (id 25) (donnees: (490.0, 2130.0)))
  Arete 50 (poids : 60) (noeuds : Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 51 (poids : 65) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 1 (id 1) (donnees: (630.0, 1660.0)))
  Arete 396 (poids : 302) (noeuds : Noeud Noeud 5 (id 5) (donnees: (1030.0, 2070.0)), Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0)))
  Arete 52 (poids : 291) (noeuds : Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 53 (poids : 201) (noeuds : Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)), Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)))
  Arete 54 (poids : 113) (noeuds : Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)), Noeud Noeud 19 (id 19) (donnees: (590.0, 1390.0)))
  Arete 55 (poids : 286) (noeuds : Noeud Noeud 8 (id 8) (donnees: (790.0, 2260.0)), Noeud Noeud 13 (id 13) (donnees: (510.0, 700.0)))
  Arete 228 (poids : 313) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 56 (poids : 61) (noeuds : Noeud Noeud 16 (id 16) (donnees: (230.0, 590.0)), Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)))
  Arete 57 (poids : 331) (noeuds : Noeud Noeud 6 (id 6) (donnees: (1650.0, 650.0)), Noeud Noeud 28 (id 28) (donnees: (360.0, 1980.0)))
  Arete 19 (poids : 110) (noeuds : Noeud Noeud 3 (id 3) (donnees: (750.0, 1100.0)), Noeud Noeud 24 (id 24) (donnees: (1280.0, 790.0)))
  Arete 58 (poids : 68) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 14 (id 14) (donnees: (750.0, 900.0)))
  Arete 59 (poids : 222) (noeuds : Noeud Noeud 11 (id 11) (donnees: (1170.0, 2300.0)), Noeud Noeud 22 (id 22) (donnees: (1840.0, 1240.0)))
  Arete 60 (poids : 90) (noeuds : Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)), Noeud Noeud 23 (id 23) (donnees: (1260.0, 1500.0)))
  Arete 61 (poids : 236) (noeuds : Noeud Noeud 17 (id 17) (donnees: (460.0, 860.0)), Noeud Noeud 2 (id 2) (donnees: (40.0, 2090.0)))
  Arete 229 (poids : 149) (noeuds : Noeud Noeud 9 (id 9) (donnees: (710.0, 1310.0)), Noeud Noeud 27 (id 27) (donnees: (1260.0, 1910.0)))
  Arete 62 (poids : 146) (noeuds : Noeud Noeud 7 (id 7) (donnees: (1490.0, 1630.0)), Noeud Noeud 18 (id 18) (donnees: (1040.0, 950.0)))
  Arete 63 (poids : 236) (noeuds : Noeud Noeud 20 (id 20) (donnees: (830.0, 1770.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
  Arete 20 (poids : 63) (noeuds : Noeud Noeud 10 (id 10) (donnees: (840.0, 550.0)), Noeud Noeud 21 (id 21) (donnees: (490.0, 500.0)))
